Date,Id,League,Account,Action,Stash,Item,X,Y
"2026-06-05T19:30:34.000Z",2776284560,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","227× Exalted Orb",7,1
"2026-06-05T19:30:34.000Z",2776284418,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","247× Exalted Orb",7,1
"2026-06-05T19:30:33.000Z",2776284313,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","267× Exalted Orb",7,1
"2026-06-05T19:30:32.000Z",2776284211,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","287× Exalted Orb",7,1
"2026-06-05T19:30:26.000Z",2776283170,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","307× Exalted Orb",7,1
"2026-06-05T19:30:25.000Z",2776283091,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","327× Exalted Orb",7,1
"2026-06-05T19:30:25.000Z",2776283007,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","347× Exalted Orb",7,1
"2026-06-05T19:30:24.000Z",2776282886,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","367× Exalted Orb",7,1
"2026-06-05T19:30:23.000Z",2776282781,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","387× Exalted Orb",7,1
"2026-06-05T19:30:23.000Z",2776282690,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","407× Exalted Orb",7,1
"2026-06-05T19:30:21.000Z",2776282443,"Runes of Aldur","Antrzyk#2022","removed","Gems","Uncut Support Gem (Level 5)",96,2
"2026-06-05T19:29:17.000Z",2776272889,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","427× Exalted Orb",7,1
"2026-06-05T19:29:16.000Z",2776272635,"Runes of Aldur","Diablik666#0652","modified","$$$","67× Regal Orb",4,1
"2026-06-05T19:29:15.000Z",2776272606,"Runes of Aldur","Diablik666#0652","modified","$$$","80× Greater Orb of Augmentation",45,1
"2026-06-05T19:29:15.000Z",2776272555,"Runes of Aldur","Diablik666#0652","added","Frag","Abyss Tablet",1,1
"2026-06-05T19:29:15.000Z",2776272508,"Runes of Aldur","Diablik666#0652","modified","$$$","122× Artificer's Orb",16,1
"2026-06-05T19:29:12.000Z",2776272183,"Runes of Aldur","JohnnyKremowka#3786","removed","$$$","Divine Orb",8,1
"2026-06-05T19:28:15.000Z",2776263525,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","447× Exalted Orb",7,1
"2026-06-05T19:28:09.000Z",2776262641,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","13× Orb of Alchemy",3,1
"2026-06-05T19:28:05.000Z",2776261991,"Runes of Aldur","JohnnyKremowka#3786","removed","Waystone","Waystone (Tier 1) (T1)",8,4
"2026-06-05T19:28:03.000Z",2776261652,"Runes of Aldur","Antrzyk#2022","removed","Gems","level 1 0% Elemental Armament II",138,1
"2026-06-05T19:27:41.000Z",2776257987,"Runes of Aldur","Kashaloth#1625","added","Waystone","Tough Waystone (Tier 15) of Overpowering (T15)",9,4
"2026-06-05T19:27:38.000Z",2776257404,"Runes of Aldur","Kashaloth#1625","added","Quad","Chaotic Sapphire of Orchestration",22,24
"2026-06-05T19:27:13.000Z",2776253598,"Runes of Aldur","JohnnyKremowka#3786","added","Gems","level 1 0% Arjun's Medal",114,2
"2026-06-05T19:27:13.000Z",2776253482,"Runes of Aldur","Antrzyk#2022","added","Gems","Uncut Support Gem (Level 5)",84,1
"2026-06-05T19:27:11.000Z",2776253246,"Runes of Aldur","Antrzyk#2022","removed","Gems","Uncut Support Gem (Level 5)",114,2
"2026-06-05T19:27:06.000Z",2776252348,"Runes of Aldur","JohnnyKremowka#3786","removed","Gems","level 1 0% Arjun's Medal",192,2
"2026-06-05T19:26:41.000Z",2776248405,"Runes of Aldur","Antrzyk#2022","removed","Gems","level 1 0% Cold Penetration",144,1
"2026-06-05T19:26:38.000Z",2776247882,"Runes of Aldur","Kashaloth#1625","modified","$$$","70× Armourer's Scrap",13,1
"2026-06-05T19:26:38.000Z",2776247832,"Runes of Aldur","Kashaloth#1625","modified","Ess","33× Greater Essence of Enhancement",15,1
"2026-06-05T19:26:38.000Z",2776247801,"Runes of Aldur","Kashaloth#1625","modified","Ess","7× Greater Essence of Ruin",20,1
"2026-06-05T19:26:37.000Z",2776247729,"Runes of Aldur","Kashaloth#1625","modified","$$$","14× Orb of Alchemy",3,1
"2026-06-05T19:26:37.000Z",2776247659,"Runes of Aldur","Kashaloth#1625","modified","$$$","26× Greater Jeweller's Orb",18,1
"2026-06-05T19:26:36.000Z",2776247625,"Runes of Aldur","Kashaloth#1625","modified","$$$","449× Exalted Orb",7,1
"2026-06-05T19:26:34.000Z",2776247197,"Runes of Aldur","Kashaloth#1625","modified","$$$","4× Perfect Orb of Augmentation",46,1
"2026-06-05T19:26:32.000Z",2776246959,"Runes of Aldur","Kashaloth#1625","removed","$$$","Chaotic Sapphire of Orchestration",26,1
"2026-06-05T19:26:31.000Z",2776246767,"Runes of Aldur","Kashaloth#1625","added","$$$","Chaotic Sapphire of Orchestration",26,1
"2026-06-05T19:26:31.000Z",2776246711,"Runes of Aldur","Kashaloth#1625","modified","$$$","3× Architect's Orb",29,1
"2026-06-05T19:26:11.000Z",2776243535,"Runes of Aldur","Antrzyk#2022","removed","Gems","Uncut Support Gem (Level 5)",194,1
"2026-06-05T19:25:59.000Z",2776241662,"Runes of Aldur","Antrzyk#2022","removed","Gems","Uncut Support Gem (Level 5)",194,2
"2026-06-05T19:25:41.000Z",2776238665,"Runes of Aldur","Antrzyk#2022","removed","Gems","Uncut Support Gem (Level 5)",202,2
"2026-06-05T19:25:35.000Z",2776237572,"Runes of Aldur","Antrzyk#2022","removed","Gems","level 1 0% Bhatair's Vengeance",84,1
"2026-06-05T19:25:20.000Z",2776234977,"Runes of Aldur","Diablik666#0652","added","Gems","Uncut Support Gem (Level 5)",210,2
"2026-06-05T19:25:16.000Z",2776234419,"Runes of Aldur","Diablik666#0652","added","Waystone","Waystone (Tier 15) of Evasion (T15)",9,3
"2026-06-05T19:25:16.000Z",2776234387,"Runes of Aldur","Diablik666#0652","added","Waystone","Frostbitten Waystone (Tier 15) (T15)",9,2
"2026-06-05T19:21:52.000Z",2776203355,"Runes of Aldur","Diablik666#0652","modified","Ess","16× Greater Essence of Flames",17,1
"2026-06-05T19:21:25.000Z",2776199519,"Runes of Aldur","Diablik666#0652","added","Quad","Burning Ruby",22,22
"2026-06-05T19:21:23.000Z",2776199144,"Runes of Aldur","Diablik666#0652","modified","$$$","121× Artificer's Orb",16,1
"2026-06-05T19:21:09.000Z",2776197274,"Runes of Aldur","Diablik666#0652","modified","$$$","66× Regal Orb",4,1
"2026-06-05T19:21:09.000Z",2776197251,"Runes of Aldur","Diablik666#0652","modified","Ess","14× Greater Essence of Ice",18,1
"2026-06-05T19:21:09.000Z",2776197218,"Runes of Aldur","Diablik666#0652","modified","Ess","32× Greater Essence of Enhancement",15,1
"2026-06-05T19:21:06.000Z",2776196812,"Runes of Aldur","Diablik666#0652","added","Gems","Uncut Support Gem (Level 5)",210,1
"2026-06-05T19:21:05.000Z",2776196628,"Runes of Aldur","Diablik666#0652","modified","Aug","39× Greater Mind Rune",18,1
"2026-06-05T19:21:03.000Z",2776196444,"Runes of Aldur","Diablik666#0652","modified","$$$","141× Blacksmith's Whetstone",14,1
"2026-06-05T19:19:55.000Z",2776186062,"Runes of Aldur","Kashaloth#1625","modified","$$$","448× Exalted Orb",7,1
"2026-06-05T19:19:52.000Z",2776185637,"Runes of Aldur","Kashaloth#1625","modified","$$$","432× Exalted Orb",7,1
"2026-06-05T19:19:48.000Z",2776185035,"Runes of Aldur","Kashaloth#1625","added","Quad","Venomous Emerald of Infection",22,23
"2026-06-05T19:19:46.000Z",2776184719,"Runes of Aldur","Kashaloth#1625","added","Quad","Hazardous Emerald",23,23
"2026-06-05T19:19:41.000Z",2776184057,"Runes of Aldur","Kashaloth#1625","modified","$$$","69× Armourer's Scrap",13,1
"2026-06-05T19:19:39.000Z",2776183782,"Runes of Aldur","Kashaloth#1625","modified","$$$","79× Greater Orb of Augmentation",45,1
"2026-06-05T19:19:39.000Z",2776183755,"Runes of Aldur","Kashaloth#1625","added","Frag","Inscribed Ultimatum",6,7
"2026-06-05T19:19:35.000Z",2776183143,"Runes of Aldur","Kashaloth#1625","modified","$$$","452× Exalted Orb",7,1
"2026-06-05T19:19:32.000Z",2776182776,"Runes of Aldur","Kashaloth#1625","modified","$$$","433× Exalted Orb",7,1
"2026-06-05T19:13:29.000Z",2776126461,"Runes of Aldur","Diablik666#0652","added","Frag","Cruel Hegemony Overseer Tablet",1,8
"2026-06-05T19:13:24.000Z",2776125650,"Runes of Aldur","Diablik666#0652","modified","$$$","64× Regal Orb",4,1
"2026-06-05T19:13:23.000Z",2776125462,"Runes of Aldur","Diablik666#0652","modified","$$$","78× Greater Orb of Augmentation",45,1
"2026-06-05T19:13:23.000Z",2776125397,"Runes of Aldur","Diablik666#0652","added","Waystone","Warped Progression Waystone (Tier 15) (T15)",9,1
"2026-06-05T19:13:23.000Z",2776125372,"Runes of Aldur","Diablik666#0652","added","Waystone","Fetid Determination Waystone (Tier 15) (T15)",8,4
"2026-06-05T19:09:00.000Z",2776084226,"Runes of Aldur","Kashaloth#1625","added","Waystone","Bleak Solitude Waystone (Tier 14) (T14)",7,8
"2026-06-05T19:08:56.000Z",2776083545,"Runes of Aldur","Kashaloth#1625","modified","$$$","453× Exalted Orb",7,1
"2026-06-05T19:08:51.000Z",2776082942,"Runes of Aldur","Kashaloth#1625","modified","$$$","437× Exalted Orb",7,1
"2026-06-05T19:08:44.000Z",2776081987,"Runes of Aldur","Kashaloth#1625","added","Waystone","Tough Waystone (Tier 15) of Smothering (T15)",8,3
"2026-06-05T19:08:44.000Z",2776081936,"Runes of Aldur","Kashaloth#1625","added","Waystone","Infernal Waystone (Tier 15) Shocking (T15)",8,2
"2026-06-05T19:08:44.000Z",2776081907,"Runes of Aldur","Kashaloth#1625","added","Waystone","Waystone (Tier 15) of Smothering (T15)",8,1
"2026-06-05T19:08:31.000Z",2776080016,"Runes of Aldur","Kashaloth#1625","removed","Waystone","Tough Waystone (Tier 15) of Smothering (T15)",8,4
"2026-06-05T19:08:30.000Z",2776079925,"Runes of Aldur","Kashaloth#1625","removed","Waystone","Infernal Waystone (Tier 15) Shocking (T15)",8,3
"2026-06-05T19:08:30.000Z",2776079879,"Runes of Aldur","Kashaloth#1625","removed","Waystone","Waystone (Tier 15) of Smothering (T15)",8,2
"2026-06-05T19:08:29.000Z",2776079822,"Runes of Aldur","Kashaloth#1625","removed","Waystone","Waystone (Tier 15) of the Prism (T15)",8,1
"2026-06-05T19:08:29.000Z",2776079778,"Runes of Aldur","Kashaloth#1625","removed","Waystone","Waystone (Tier 15) (T15)",9,1
"2026-06-05T19:08:24.000Z",2776079032,"Runes of Aldur","Kashaloth#1625","modified","Ess","31× Greater Essence of Enhancement",15,1
"2026-06-05T19:08:24.000Z",2776079001,"Runes of Aldur","Kashaloth#1625","modified","Ess","3× Perfect Essence of Flames",51,1
"2026-06-05T19:08:24.000Z",2776078961,"Runes of Aldur","Kashaloth#1625","added","Frag","Inscribed Ultimatum",6,6
"2026-06-05T19:08:23.000Z",2776078854,"Runes of Aldur","Kashaloth#1625","modified","$$$","457× Exalted Orb",7,1
"2026-06-05T19:08:22.000Z",2776078754,"Runes of Aldur","Kashaloth#1625","added","Waystone","Waystone (Tier 15) (T15)",9,1
"2026-06-05T19:08:22.000Z",2776078712,"Runes of Aldur","Kashaloth#1625","added","Waystone","Waystone (Tier 15) Flaming (T15)",8,8
"2026-06-05T19:08:22.000Z",2776078681,"Runes of Aldur","Kashaloth#1625","modified","Ess","4× Perfect Essence of the Infinite",58,1
"2026-06-05T19:08:21.000Z",2776078585,"Runes of Aldur","Kashaloth#1625","modified","Ess","2× Perfect Essence of Battle",55,1
"2026-06-05T19:08:21.000Z",2776078554,"Runes of Aldur","Kashaloth#1625","modified","Ess","8× Perfect Essence of Enhancement",49,1
"2026-06-05T19:04:40.000Z",2776046118,"Runes of Aldur","Diablik666#0652","added","Quad","Spirit Joy Sapphire",23,24
"2026-06-05T19:04:36.000Z",2776045604,"Runes of Aldur","Diablik666#0652","modified","$$$","137× Blacksmith's Whetstone",14,1
"2026-06-05T19:04:36.000Z",2776045575,"Runes of Aldur","Diablik666#0652","added","Waystone","Fetid Determination Waystone (Tier 15) (T15)",8,7
"2026-06-05T19:04:36.000Z",2776045523,"Runes of Aldur","Diablik666#0652","added","Waystone","Thunderous Waystone (Tier 15) (T15)",8,6
"2026-06-05T19:04:34.000Z",2776045347,"Runes of Aldur","Diablik666#0652","modified","$$$","17× Vaal Orb",6,1
"2026-06-05T19:04:34.000Z",2776045346,"Runes of Aldur","Diablik666#0652","modified","Ess","30× Greater Essence of Enhancement",15,1
"2026-06-05T19:04:34.000Z",2776045313,"Runes of Aldur","Diablik666#0652","modified","Ess","6× Perfect Essence of the Body",47,1
"2026-06-05T19:04:34.000Z",2776045276,"Runes of Aldur","Diablik666#0652","modified","Ess","4× Perfect Essence of Opulence",83,1
"2026-06-05T19:04:34.000Z",2776045252,"Runes of Aldur","Diablik666#0652","modified","$$$","18× Greater Regal Orb",47,1
"2026-06-05T19:04:34.000Z",2776045211,"Runes of Aldur","Diablik666#0652","modified","$$$","77× Greater Orb of Augmentation",45,1
"2026-06-05T19:04:33.000Z",2776045152,"Runes of Aldur","Diablik666#0652","modified","$$$","89× Chaos Orb",5,1
"2026-06-05T19:04:28.000Z",2776044487,"Runes of Aldur","Diablik666#0652","added","Frag","Collector's Temple Tablet ",4,4
"2026-06-05T19:01:46.000Z",2776019319,"Runes of Aldur","Kashaloth#1625","added","Waystone","Ancestral Gambit Waystone (Tier 14) (T14)",7,7
"2026-06-05T19:01:45.000Z",2776019114,"Runes of Aldur","Kashaloth#1625","modified","$$$","456× Exalted Orb",7,1
"2026-06-05T19:01:40.000Z",2776018337,"Runes of Aldur","Kashaloth#1625","modified","$$$","440× Exalted Orb",7,1
"2026-06-05T19:01:13.000Z",2776013877,"Runes of Aldur","Kashaloth#1625","added","$$$","Vaal Cultivation Orb",34,1
"2026-06-05T19:01:12.000Z",2776013611,"Runes of Aldur","Kashaloth#1625","removed","Quad","Vaal Cultivation Orb",8,16
"2026-06-05T19:01:11.000Z",2776013451,"Runes of Aldur","Kashaloth#1625","added","Frag","Brimming Overseer Tablet of Hoards",2,7
"2026-06-05T19:01:09.000Z",2776013116,"Runes of Aldur","Kashaloth#1625","modified","$$$","88× Chaos Orb",5,1
"2026-06-05T19:01:08.000Z",2776013013,"Runes of Aldur","Kashaloth#1625","modified","$$$","136× Blacksmith's Whetstone",14,1
"2026-06-05T19:01:08.000Z",2776012979,"Runes of Aldur","Kashaloth#1625","added","Frag","Temple Tablet",4,3
"2026-06-05T19:01:07.000Z",2776012903,"Runes of Aldur","Kashaloth#1625","modified","$$$","61× Regal Orb",4,1
"2026-06-05T19:01:07.000Z",2776012830,"Runes of Aldur","Kashaloth#1625","modified","$$$","68× Armourer's Scrap",13,1
"2026-06-05T19:01:07.000Z",2776012809,"Runes of Aldur","Kashaloth#1625","added","Frag","Inscribed Ultimatum",6,5
"2026-06-05T19:01:06.000Z",2776012770,"Runes of Aldur","Kashaloth#1625","modified","$$$","460× Exalted Orb",7,1
"2026-06-05T19:01:06.000Z",2776012697,"Runes of Aldur","Kashaloth#1625","modified","$$$","11× Gemcutter's Prism",20,1
"2026-06-05T19:01:05.000Z",2776012595,"Runes of Aldur","Kashaloth#1625","modified","$$$","25× Greater Jeweller's Orb",18,1
"2026-06-05T19:01:04.000Z",2776012482,"Runes of Aldur","Kashaloth#1625","added","Quad","Vaal Cultivation Orb",8,16
"2026-06-05T19:01:04.000Z",2776012412,"Runes of Aldur","Kashaloth#1625","modified","Ess","13× Greater Essence of the Infinite",24,1
"2026-06-05T19:01:01.000Z",2776011959,"Runes of Aldur","Kashaloth#1625","modified","$$$","50× Greater Orb of Transmutation",43,1
"2026-06-05T19:00:59.000Z",2776011735,"Runes of Aldur","Kashaloth#1625","modified","Ess","13× Greater Essence of Ice",18,1
"2026-06-05T19:00:59.000Z",2776011696,"Runes of Aldur","Kashaloth#1625","modified","Ess","29× Greater Essence of Enhancement",15,1
"2026-06-05T19:00:58.000Z",2776011519,"Runes of Aldur","Kashaloth#1625","modified","Aug","40× Greater Storm Rune",9,1
"2026-06-05T19:00:47.000Z",2776009908,"Runes of Aldur","Kashaloth#1625","added","Quad","Bleeding Ruby of Raging",23,22
"2026-06-05T18:57:07.000Z",2775976857,"Runes of Aldur","Diablik666#0652","modified","$$$","65× Armourer's Scrap",13,1
"2026-06-05T18:57:06.000Z",2775976762,"Runes of Aldur","Diablik666#0652","modified","$$$","135× Blacksmith's Whetstone",14,1
"2026-06-05T18:57:05.000Z",2775976535,"Runes of Aldur","Diablik666#0652","modified","$$$","49× Greater Orb of Transmutation",43,1
"2026-06-05T18:57:04.000Z",2775976420,"Runes of Aldur","Diablik666#0652","modified","$$$","87× Chaos Orb",5,1
"2026-06-05T18:57:04.000Z",2775976364,"Runes of Aldur","Diablik666#0652","modified","$$$","3× Perfect Orb of Augmentation",46,1
"2026-06-05T18:57:03.000Z",2775976305,"Runes of Aldur","Diablik666#0652","added","Gems","Uncut Support Gem (Level 5)",209,2
"2026-06-05T18:57:02.000Z",2775976144,"Runes of Aldur","Diablik666#0652","added","Waystone","Torture Trajectory Waystone (Tier 15) (T15)",8,5
"2026-06-05T18:57:02.000Z",2775976115,"Runes of Aldur","Diablik666#0652","added","Waystone","Tough Waystone (Tier 15) of Smothering (T15)",8,4
"2026-06-05T18:57:01.000Z",2775975952,"Runes of Aldur","Diablik666#0652","added","Gems","Uncut Support Gem (Level 5)",209,1
"2026-06-05T18:57:01.000Z",2775975883,"Runes of Aldur","Diablik666#0652","added","Gems","Uncut Support Gem (Level 5)",208,2
"2026-06-05T18:51:50.000Z",2775929408,"Runes of Aldur","Antrzyk#2022","modified","Ritual","2× Omen of Chaotic Effectiveness",42,1
"2026-06-05T18:51:43.000Z",2775928401,"Runes of Aldur","Antrzyk#2022","added","Waystone","Infernal Waystone (Tier 15) Shocking (T15)",8,3
"2026-06-05T18:51:43.000Z",2775928369,"Runes of Aldur","Antrzyk#2022","added","Waystone","Waystone (Tier 15) of Smothering (T15)",8,2
"2026-06-05T18:51:42.000Z",2775928291,"Runes of Aldur","Antrzyk#2022","added","Waystone","Waystone (Tier 15) of the Prism (T15)",8,1
"2026-06-05T18:51:42.000Z",2775928253,"Runes of Aldur","Antrzyk#2022","added","Waystone","Painful Waystone (Tier 15) (T15)",7,8
"2026-06-05T18:51:42.000Z",2775928215,"Runes of Aldur","Antrzyk#2022","added","Waystone","Puncturing Waystone (Tier 15) of Smothering (T15)",7,7
"2026-06-05T18:51:38.000Z",2775927511,"Runes of Aldur","Antrzyk#2022","added","DUMP","Vivid Stone Emerald",1,12
"2026-06-05T18:51:29.000Z",2775926137,"Runes of Aldur","Antrzyk#2022","modified","Ritual","10× Omen of Bartering",27,1
"2026-06-05T18:51:28.000Z",2775926064,"Runes of Aldur","Antrzyk#2022","added","$$$","3× Scroll of Wisdom",15,1
"2026-06-05T18:51:28.000Z",2775926018,"Runes of Aldur","Antrzyk#2022","modified","$$$","64× Armourer's Scrap",13,1
"2026-06-05T18:51:27.000Z",2775925922,"Runes of Aldur","Antrzyk#2022","modified","Abbys/Expediton","3× Omen of the Liege",6,9
"2026-06-05T18:51:25.000Z",2775925520,"Runes of Aldur","Antrzyk#2022","modified","Ritual","2× Omen of Amelioration",17,1
"2026-06-05T18:51:24.000Z",2775925425,"Runes of Aldur","Antrzyk#2022","added","Ritual","Omen of Chaotic Quantity",34,1
"2026-06-05T18:51:23.000Z",2775925207,"Runes of Aldur","Antrzyk#2022","modified","$$$","48× Greater Orb of Transmutation",43,1
"2026-06-05T18:51:22.000Z",2775925106,"Runes of Aldur","Antrzyk#2022","modified","Abbys/Expediton","663× Verisium",4,2
"2026-06-05T18:51:22.000Z",2775925059,"Runes of Aldur","Antrzyk#2022","modified","Aug","9× Ancient Rune of Splinters",145,1
"2026-06-05T18:51:22.000Z",2775925015,"Runes of Aldur","Antrzyk#2022","added","Quad","Ornate Wombgift",8,15
"2026-06-05T18:51:21.000Z",2775924991,"Runes of Aldur","Antrzyk#2022","modified","Frag","1193× Breach Splinter",1,2
"2026-06-05T18:51:21.000Z",2775924945,"Runes of Aldur","Antrzyk#2022","added","Ritual","Omen of Amelioration",17,1
"2026-06-05T18:51:18.000Z",2775924542,"Runes of Aldur","Antrzyk#2022","added","$$$","Perfect Exalted Orb",50,1
"2026-06-05T18:51:18.000Z",2775924454,"Runes of Aldur","Antrzyk#2022","added","Quad","Lavish Wombgift",8,10
"2026-06-05T18:51:16.000Z",2775924234,"Runes of Aldur","Antrzyk#2022","modified","$$$","12× Orb of Alchemy",3,1
"2026-06-05T18:51:16.000Z",2775924180,"Runes of Aldur","Antrzyk#2022","modified","$$$","75× Greater Orb of Augmentation",45,1
"2026-06-05T18:51:15.000Z",2775924133,"Runes of Aldur","Antrzyk#2022","modified","$$$","2× Regal Shard",24,1
"2026-06-05T18:51:14.000Z",2775923979,"Runes of Aldur","Antrzyk#2022","modified","$$$","452× Exalted Orb",7,1
"2026-06-05T18:45:50.000Z",2775876456,"Runes of Aldur","Kashaloth#1625","added","Waystone","Wraith Charge Waystone (Tier 14) (T14)",7,6
"2026-06-05T18:45:49.000Z",2775876308,"Runes of Aldur","Kashaloth#1625","modified","$$$","450× Exalted Orb",7,1
"2026-06-05T18:45:42.000Z",2775875142,"Runes of Aldur","Kashaloth#1625","modified","$$$","436× Exalted Orb",7,1
"2026-06-05T18:45:35.000Z",2775874135,"Runes of Aldur","Kashaloth#1625","modified","$$$","10× Gemcutter's Prism",20,1
"2026-06-05T18:45:35.000Z",2775874090,"Runes of Aldur","Kashaloth#1625","modified","$$$","2× Chance Shard",25,1
"2026-06-05T18:45:34.000Z",2775874050,"Runes of Aldur","Kashaloth#1625","modified","$$$","58× Regal Orb",4,1
"2026-06-05T18:45:34.000Z",2775874013,"Runes of Aldur","Kashaloth#1625","modified","$$$","85× Chaos Orb",5,1
"2026-06-05T18:45:31.000Z",2775873658,"Runes of Aldur","Kashaloth#1625","modified","Aug","55× Greater Desert Rune",3,1
"2026-06-05T18:45:31.000Z",2775873545,"Runes of Aldur","Kashaloth#1625","modified","$$$","456× Exalted Orb",7,1
"2026-06-05T18:45:30.000Z",2775873504,"Runes of Aldur","Kashaloth#1625","modified","$$$","11× Orb of Alchemy",3,1
"2026-06-05T18:45:30.000Z",2775873399,"Runes of Aldur","Kashaloth#1625","modified","$$$","134× Blacksmith's Whetstone",14,1
"2026-06-05T18:45:29.000Z",2775873366,"Runes of Aldur","Kashaloth#1625","modified","Aug","29× Greater Iron Rune",12,1
"2026-06-05T18:45:29.000Z",2775873300,"Runes of Aldur","Kashaloth#1625","modified","$$$","47× Greater Orb of Transmutation",43,1
"2026-06-05T18:45:28.000Z",2775873243,"Runes of Aldur","Kashaloth#1625","modified","$$$","16× Vaal Orb",6,1
"2026-06-05T18:45:28.000Z",2775873214,"Runes of Aldur","Kashaloth#1625","modified","$$$","2× Perfect Orb of Augmentation",46,1
"2026-06-05T18:45:28.000Z",2775873194,"Runes of Aldur","Kashaloth#1625","added","Frag","Inscribed Ultimatum",6,4
"2026-06-05T18:45:27.000Z",2775873109,"Runes of Aldur","Kashaloth#1625","added","Frag","Bountiful Irradiated Tablet",2,5
"2026-06-05T18:45:27.000Z",2775873081,"Runes of Aldur","Kashaloth#1625","modified","$$$","63× Armourer's Scrap",13,1
"2026-06-05T18:45:27.000Z",2775872990,"Runes of Aldur","Kashaloth#1625","added","$$$","Divine Orb",8,1
"2026-06-05T18:44:23.000Z",2775863140,"Runes of Aldur","Diablik666#0652","modified","Abbys/Expediton","18× Preserved Jawbone",6,2
"2026-06-05T18:44:23.000Z",2775863095,"Runes of Aldur","Diablik666#0652","modified","$$$","13× Vaal Orb",6,1
"2026-06-05T18:44:22.000Z",2775863010,"Runes of Aldur","Diablik666#0652","modified","$$$","62× Armourer's Scrap",13,1
"2026-06-05T18:44:21.000Z",2775862854,"Runes of Aldur","Diablik666#0652","added","Waystone","Destructive Waystone (Tier 15) (T15)",7,6
"2026-06-05T18:44:21.000Z",2775862795,"Runes of Aldur","Diablik666#0652","modified","$$$","56× Regal Orb",4,1
"2026-06-05T18:44:20.000Z",2775862679,"Runes of Aldur","Diablik666#0652","modified","$$$","84× Chaos Orb",5,1
"2026-06-05T18:44:20.000Z",2775862678,"Runes of Aldur","Diablik666#0652","added","Waystone","Tough Waystone (Tier 15) Sleet (T15)",7,5
"2026-06-05T18:44:20.000Z",2775862647,"Runes of Aldur","Diablik666#0652","added","Waystone","Waystone (Tier 15) of Drought (T15)",7,4
"2026-06-05T18:44:19.000Z",2775862577,"Runes of Aldur","Diablik666#0652","modified","$$$","45× Greater Orb of Transmutation",43,1
"2026-06-05T18:44:19.000Z",2775862539,"Runes of Aldur","Diablik666#0652","modified","Aug","27× Greater Iron Rune",12,1
"2026-06-05T18:44:19.000Z",2775862500,"Runes of Aldur","Diablik666#0652","modified","Aug","53× Greater Desert Rune",3,1
"2026-06-05T18:44:18.000Z",2775862464,"Runes of Aldur","Diablik666#0652","modified","Aug","39× Greater Storm Rune",9,1
"2026-06-05T18:44:18.000Z",2775862406,"Runes of Aldur","Diablik666#0652","modified","Aug","38× Greater Vision Rune",21,1
"2026-06-05T18:44:18.000Z",2775862363,"Runes of Aldur","Diablik666#0652","modified","Aug","23× Greater Rebirth Rune",24,1
"2026-06-05T18:44:18.000Z",2775862323,"Runes of Aldur","Diablik666#0652","modified","$$$","73× Greater Orb of Augmentation",45,1
"2026-06-05T18:37:41.000Z",2775799242,"Runes of Aldur","Diablik666#0652","added","Uniq","Nocturne Wooden Buckler",43,1
"2026-06-05T18:37:38.000Z",2775798934,"Runes of Aldur","Diablik666#0652","modified","$$$","70× Greater Orb of Augmentation",45,1
"2026-06-05T18:37:38.000Z",2775798897,"Runes of Aldur","Diablik666#0652","modified","$$$","44× Greater Orb of Transmutation",43,1
"2026-06-05T18:37:38.000Z",2775798873,"Runes of Aldur","Diablik666#0652","modified","$$$","61× Armourer's Scrap",13,1
"2026-06-05T18:37:38.000Z",2775798812,"Runes of Aldur","Diablik666#0652","modified","$$$","131× Blacksmith's Whetstone",14,1
"2026-06-05T18:37:37.000Z",2775798768,"Runes of Aldur","Diablik666#0652","modified","$$$","16× Glassblower's Bauble",21,1
"2026-06-05T18:37:33.000Z",2775798105,"Runes of Aldur","Diablik666#0652","added","Waystone","Painful Waystone (Tier 15) of Smothering (T15)",7,3
"2026-06-05T18:37:32.000Z",2775798043,"Runes of Aldur","Diablik666#0652","added","Frag","Overseer Tablet of Conquering",1,8
"2026-06-05T18:37:31.000Z",2775797885,"Runes of Aldur","Diablik666#0652","modified","Frag","1177× Breach Splinter",1,2
"2026-06-05T18:37:30.000Z",2775797782,"Runes of Aldur","Diablik666#0652","added","Waystone","Stained Compass Waystone (Tier 15) (T15)",7,2
"2026-06-05T18:37:30.000Z",2775797781,"Runes of Aldur","Diablik666#0652","added","Waystone","Waystone (Tier 15) of Evasion (T15)",6,8
"2026-06-05T18:37:30.000Z",2775797750,"Runes of Aldur","Diablik666#0652","added","Waystone","Forgotten Compass Waystone (Tier 15) (T15)",7,1
"2026-06-05T18:33:56.000Z",2775765511,"Runes of Aldur","JohnnyKremowka#3786","modified","$$$","12× Vaal Orb",6,1
"2026-06-05T18:33:56.000Z",2775765401,"Runes of Aldur","JohnnyKremowka#3786","added","Waystone","Waystone (Tier 15) Shocking (T15)",6,7
